,Province/State,Country/Region,Last Update,Confirmed,Suspected,Recovered,Death,lat,lon
1054,Sichuan,China,20/1/25 12:00,28,4,0,0,30.2638032,102.8054753
1055,Shandong,China,20/1/25 12:00,27,0,0,0,35.8939566,117.9249002
1056,Guangxi,China,20/1/25 12:00,23,0,0,0,23.7247599,108.8076195
1057,Hainan,China,20/1/25 12:00,19,0,0,0,19.5663947,109.949686
1058,Jiangxi,China,20/1/25 12:00,18,0,0,0,27.0874564,114.9042208
1059,Fujian,China,20/1/25 12:00,18,20,0,0,26.4836842,117.9249002
1060,Jiangsu,China,20/1/25 12:00,18,0,1,0,33.1401715,119.7889248
1061,Liaoning,China,20/1/25 12:00,17,0,0,0,41.9436543,122.5290376
1062,Shaanxi,China,20/1/25 12:00,15,0,0,0,35.3939908,109.1880047
1063,Yunnan,China,20/1/25 12:00,11,58,0,0,24.4752847,101.3431058
1064,Tianjin,China,20/1/25 12:00,10,0,0,0,39.3433574,117.3616476
1065,Heilongjiang,China,20/1/25 12:00,9,0,0,1,47.1216472,128.738231
1066,Hebei,China,20/1/25 12:00,8,0,0,1,37.8956594,114.9042208
1067,Inner Mongolia,China,20/1/25 12:00,7,0,0,0,43.37822,115.0594815
1068,Shanxi,China,20/1/25 12:00,6,0,0,0,37.2425649,111.8568586
1069,Hong Kong,Hong Kong,20/1/25 12:00,5,244,0,0,22.3193039,114.1693611
1070,Guizhou,China,20/1/25 12:00,4,0,0,0,26.8429645,107.2902839
1071,Jilin,China,20/1/25 12:00,4,0,0,0,43.1520105,126.4371385
1072,Gansu,China,20/1/25 12:00,4,0,0,0,35.7518326,104.2861116
1073,Ningxia,China,20/1/25 12:00,3,1,0,0,37.198731,106.1580937
1074,Taiwan,Taiwan,20/1/25 12:00,3,0,0,0,23.69781,120.960515
1075,Xinjiang,China,20/1/25 12:00,3,0,0,0,42.5246357,87.5395855
1076,Macau,Macau,20/1/25 12:00,2,0,0,0,22.198745,113.543873
1077,Qinghai,China,20/1/25 12:00,1,0,0,0,35.744798,96.4077358
1078,Washington,United States,20/1/25 12:00,1,0,0,0,47.7510741,-120.7401385
1079,Illinois,United States,20/1/25 12:00,1,0,0,0,40.6331249,-89.3985283
1080,0,Japan,20/1/25 12:00,2,0,0,0,36.204824,138.252924
1081,0,Thailand,20/1/25 12:00,7,0,0,0,15.870032,100.992541
1082,0,South Korea,20/1/25 12:00,2,0,0,0,35.907757,127.766922
1083,0,Singapore,20/1/25 12:00,3,0,0,0,1.352083,103.819836
1084,0,Vietnam,20/1/25 12:00,2,0,0,0,14.058324,108.277199
1085,0,France,20/1/25 12:00,3,0,0,0,46.227638,2.213749
1086,0,Australia,20/1/25 12:00,4,0,0,0,-25.274398,133.775136
1087,0,Nepal,20/1/25 12:00,1,0,0,0,28.394857,84.124008
1088,0,Malaysia,20/1/25 12:00,3,0,0,0,4.210484,101.975766
1089,Hubei,China,20/1/25 00:00,729,0,32,39,30.7378118,112.2384017
1090,Guangdong,China,20/1/25 00:00,78,0,2,0,23.3790333,113.7632828
1091,Zhejiang,China,20/1/25 00:00,62,0,1,0,29.1416432,119.7889248
1092,Chongqing,China,20/1/25 00:00,57,0,0,0,29.4315861,106.912251
1093,Hunan,China,20/1/25 00:00,43,0,0,0,27.6252995,111.8568586
1094,Anhui,China,20/1/25 00:00,39,4,0,0,30.6006773,117.9249002
1095,Beijing,China,20/1/25 00:00,36,0,1,0,39.9041999,116.4073963
1096,Shanghai,China,20/1/25 00:00,33,22,1,0,31.230416,121.473701
1097,Henan,China,20/1/25 00:00,32,1,0,0,34.2904302,113.3823545
1098,Sichuan,China,20/1/25 00:00,28,4,0,0,30.2638032,102.8054753
1099,Guangxi,China,20/1/25 00:00,23,0,0,0,23.7247599,108.8076195
1100,Shandong,China,20/1/25 00:00,21,0,0,0,35.8939566,117.9249002
1101,Jiangxi,China,20/1/25 00:00,18,0,0,0,27.0874564,114.9042208
1102,Jiangsu,China,20/1/25 00:00,18,0,1,0,33.1401715,119.7889248
1103,Hainan,China,20/1/25 00:00,17,0,0,0,19.5663947,109.949686
1104,Liaoning,China,20/1/25 00:00,15,0,0,0,41.9436543,122.5290376
1105,Fujian,China,20/1/25 00:00,10,4,0,0,26.4836842,117.9249002
1106,Heilongjiang,China,20/1/25 00:00,9,0,0,1,47.1216472,128.738231
1107,Tianjin,China,20/1/25 00:00,8,0,0,0,39.3433574,117.3616476
1108,Hebei,China,20/1/25 00:00,8,0,0,1,37.8956594,114.9042208
1109,Shanxi,China,20/1/25 00:00,6,0,0,0,37.2425649,111.8568586
1110,Yunnan,China,20/1/25 00:00,5,0,0,0,24.4752847,101.3431058
1111,Hong Kong,Hong Kong,20/1/25 00:00,5,36,0,0,22.3193039,114.1693611
1112,Shaanxi,China,20/1/25 00:00,5,0,0,0,35.3939908,109.1880047
1113,Guizhou,China,20/1/25 00:00,4,0,0,0,26.8429645,107.2902839
1114,Jilin,China,20/1/25 00:00,4,0,0,0,43.1520105,126.4371385
1115,Gansu,China,20/1/25 00:00,4,0,0,0,35.7518326,104.2861116
1116,Ningxia,China,20/1/25 00:00,3,1,0,0,37.198731,106.1580937
1117,Taiwan,Taiwan,20/1/25 00:00,3,0,0,0,23.69781,120.960515
1118,Xinjiang,China,20/1/25 00:00,3,0,0,0,42.5246357,87.5395855
1119,Macau,Macau,20/1/25 00:00,2,0,0,0,22.198745,113.543873
1120,Inner Mongolia,China,20/1/25 00:00,2,0,0,0,43.37822,115.0594815
1121,Qinghai,China,20/1/25 00:00,0,1,0,0,35.744798,96.4077358
1122,Washington,United States,20/1/25 00:00,1,0,0,0,47.7510741,-120.7401385
1123,Illinois,United States,20/1/25 00:00,1,0,0,0,40.6331249,-89.3985283
1124,0,Japan,20/1/25 00:00,2,0,0,0,36.204824,138.252924
1125,0,Thailand,20/1/25 00:00,5,0,0,0,15.870032,100.992541
1126,0,South Korea,20/1/25 00:00,2,0,0,0,35.907757,127.766922
1127,0,Singapore,20/1/25 00:00,3,0,0,0,1.352083,103.819836
1128,0,Vietnam,20/1/25 00:00,2,0,0,0,14.058324,108.277199
1129,0,France,20/1/25 00:00,3,0,0,0,46.227638,2.213749
1130,0,Australia,20/1/25 00:00,1,0,0,0,-25.274398,133.775136
1131,0,Nepal,20/1/25 00:00,1,0,0,0,28.394857,84.124008
1132,0,Malaysia,20/1/25 00:00,3,0,0,0,4.210484,101.975766
1133,Hubei,China,20/1/24 12:00,549,0,31,24,30.7378118,112.2384017
1134,Guangdong,China,20/1/24 12:00,53,0,2,0,23.3790333,113.7632828
1135,Zhejiang,China,20/1/24 12:00,43,0,1,0,29.1416432,119.7889248
1136,Beijing,China,20/1/24 12:00,36,0,1,0,39.9041999,116.4073963
1137,Chongqing,China,20/1/24 12:00,27,13,0,0,29.4315861,106.912251
1138,Hunan,China,20/1/24 12:00,24,0,0,0,27.6252995,111.8568586
1139,Guangxi,China,20/1/24 12:00,23,0,0,0,23.7247599,108.8076195
1140,Shanghai,China,20/1/24 12:00,20,22,1,0,31.230416,121.473701
1141,Jiangxi,China,20/1/24 12:00,18,0,0,0,27.0874564,114.9042208
1142,Sichuan,China,20/1/24 12:00,15,4,0,0,30.2638032,102.8054753
1143,Shandong,China,20/1/24 12:00,15,0,0,0,35.8939566,117.9249002
1144,Anhui,China,20/1/24 12:00,15,4,0,0,30.6006773,117.9249002
1145,Fujian,China,20/1/24 12:00,10,2,0,0,26.4836842,117.9249002
1146,Henan,China,20/1/24 12:00,9,42,0,0,34.2904302,113.3823545
1147,Jiangsu,China,20/1/24 12:00,9,0,0,0,33.1401715,119.7889248
1148,Hainan,China,20/1/24 12:00,8,32,0,0,19.5663947,109.949686
1149,Tianjin,China,20/1/24 12:00,8,0,0,0,39.3433574,117.3616476
1150,Yunnan,China,20/1/24 12:00,5,0,0,0,24.4752847,101.3431058
1151,Shaanxi,China,20/1/24 12:00,5,0,0,0,35.3939908,109.1880047
1152,Heilongjiang,China,20/1/24 12:00,4,0,0,1,47.1216472,128.738231
1153,Liaoning,China,20/1/24 12:00,4,0,0,0,41.9436543,122.5290376
1154,Guizhou,China,20/1/24 12:00,3,0,0,0,26.8429645,107.2902839
1155,Jilin,China,20/1/24 12:00,3,0,0,0,43.1520105,126.4371385
1156,Taiwan,Taiwan,20/1/24 12:00,3,0,0,0,23.69781,120.960515
1157,Ningxia,China,20/1/24 12:00,2,1,0,0,37.198731,106.1580937
1158,Hong Kong,Hong Kong,20/1/24 12:00,2,36,0,0,22.3193039,114.1693611
1159,Macau,Macau,20/1/24 12:00,2,0,0,0,22.198745,113.543873
1160,Hebei,China,20/1/24 12:00,2,0,0,1,37.8956594,114.9042208
1161,Gansu,China,20/1/24 12:00,2,0,0,0,35.7518326,104.2861116
1162,Xinjiang,China,20/1/24 12:00,2,0,0,0,42.5246357,87.5395855
1163,Shanxi,China,20/1/24 12:00,1,0,0,0,37.2425649,111.8568586
1164,Inner Mongolia,China,20/1/24 12:00,1,2,0,0,43.37822,115.0594815
1165,Qinghai,China,20/1/24 12:00,0,1,0,0,35.744798,96.4077358
1166,Washington,United States,20/1/24 12:00,1,0,0,0,47.7510741,-120.7401385
1167,Chicago,United States,20/1/24 12:00,1,0,0,0,41.8781136,-87.6297982
1168,0,Japan,20/1/24 12:00,2,0,0,0,36.204824,138.252924
1169,0,Thailand,20/1/24 12:00,5,0,0,0,15.870032,100.992541
1170,0,South Korea,20/1/24 12:00,2,0,0,0,35.907757,127.766922
1171,0,Singapore,20/1/24 12:00,3,0,0,0,1.352083,103.819836
1172,0,Vietnam,20/1/24 12:00,2,0,0,0,14.058324,108.277199
1173,0,France,20/1/24 16:00,2,0,0,0,46.227638,2.213749
1174,Hubei,China,20/1/24 00:00,549,0,31,24,30.7378118,112.2384017
1175,Guangdong,China,20/1/24 00:00,53,0,2,0,23.3790333,113.7632828
1176,Zhejiang,China,20/1/24 00:00,43,0,1,0,29.1416432,119.7889248
1177,Beijing,China,20/1/24 00:00,26,22,0,0,39.9041999,116.4073963
1178,Shanghai,China,20/1/24 00:00,20,0,0,0,31.230416,121.473701
1179,Hunan,China,20/1/24 00:00,24,0,0,0,27.6252995,111.8568586
1180,Anhui,China,20/1/24 00:00,15,4,0,0,30.6006773,117.9249002
1181,Chongqing,China,20/1/24 00:00,27,13,0,0,29.4315861,106.912251
1182,Sichuan,China,20/1/24 00:00,15,4,0,0,30.2638032,102.8054753
1183,Shandong,China,20/1/24 00:00,9,0,0,0,35.8939566,117.9249002
1184,Guangxi,China,20/1/24 00:00,13,0,0,0,23.7247599,108.8076195
1185,Fujian,China,20/1/24 00:00,5,2,0,0,26.4836842,117.9249002
1186,Jiangsu,China,20/1/24 00:00,9,0,0,0,33.1401715,119.7889248
1187,Henan,China,20/1/24 00:00,9,0,0,0,34.2904302,113.3823545
1188,Hainan,China,20/1/24 00:00,8,32,0,0,19.5663947,109.949686
1189,Tianjin,China,20/1/24 00:00,5,0,0,0,39.3433574,117.3616476
1190,Jiangxi,China,20/1/24 00:00,7,0,0,0,27.0874564,114.9042208
1191,Shaanxi,China,20/1/24 00:00,3,0,0,0,35.3939908,109.1880047
1192,Guizhou,China,20/1/24 00:00,3,0,0,0,26.8429645,107.2902839
1193,Liaoning,China,20/1/24 00:00,4,0,0,0,41.9436543,122.5290376
1194,Hong Kong,Hong Kong,20/1/24 00:00,2,36,0,0,22.3193039,114.1693611
1195,Heilongjiang,China,20/1/24 00:00,4,0,0,1,47.1216472,128.738231
1196,Macau,Macau,20/1/24 00:00,2,0,0,0,22.198745,113.543873
1197,Xinjiang,China,20/1/24 00:00,2,0,0,0,42.5246357,87.5395855
1198,Gansu,China,20/1/24 00:00,2,0,0,0,35.7518326,104.2861116
1199,Yunnan,China,20/1/24 00:00,2,0,0,0,24.4752847,101.3431058
1200,Taiwan,Taiwan,20/1/24 00:00,1,0,0,0,23.69781,120.960515
1201,Shanxi,China,20/1/24 00:00,1,0,0,0,37.2425649,111.8568586
1202,Jilin,China,20/1/24 00:00,3,0,0,0,43.1520105,126.4371385
1203,Hebei,China,20/1/24 00:00,2,0,0,1,37.8956594,114.9042208
1204,Ningxia,China,20/1/24 00:00,1,0,0,0,37.198731,106.1580937
1205,Inner Mongolia,China,20/1/24 00:00,1,2,0,0,43.37822,115.0594815
1206,Washington,United States,20/1/24 00:00,1,0,0,0,47.7510741,-120.7401385
1207,0,Japan,20/1/24 00:00,2,0,0,0,36.204824,138.252924
1208,0,Thailand,20/1/24 00:00,4,0,0,0,15.870032,100.992541
1209,0,South Korea,20/1/24 00:00,1,0,0,0,35.907757,127.766922
1210,0,Singapore,20/1/24 00:00,1,0,0,0,1.352083,103.819836
1211,0,Vietnam,20/1/24 00:00,2,0,0,0,14.058324,108.277199
1212,Anhui,China,20/1/23 12:00,9,4,0,0,30.6006773,117.9249002
1213,Beijing,China,20/1/23 12:00,22,0,0,0,39.9041999,116.4073963
1214,Chongqing,China,20/1/23 12:00,9,0,0,0,29.4315861,106.912251
1215,Fujian,China,20/1/23 12:00,5,2,0,0,26.4836842,117.9249002
1216,Gansu,China,20/1/23 12:00,2,0,0,0,35.7518326,104.2861116
1217,Guangdong,China,20/1/23 12:00,32,1,2,0,23.3790333,113.7632828
1218,Guangxi,China,20/1/23 12:00,5,0,0,0,23.7247599,108.8076195
1219,Guizhou,China,20/1/23 12:00,3,0,0,0,26.8429645,107.2902839
1220,Hainan,China,20/1/23 12:00,5,32,0,0,19.5663947,109.949686
1221,Hebei,China,20/1/23 12:00,1,0,0,1,37.8956594,114.9042208
1222,Heilongjiang,China,20/1/23 12:00,2,0,0,0,47.1216472,128.738231
1223,Henan,China,20/1/23 12:00,5,0,0,0,34.2904302,113.3823545
1224,Hong Kong,Hong Kong,20/1/23 12:00,2,65,0,0,22.3193039,114.1693611
1225,Hubei,China,20/1/23 12:00,444,0,28,17,30.7378118,112.2384017
1226,Hunan,China,20/1/23 12:00,9,0,0,0,27.6252995,111.8568586
1227,Inner Mongolia,China,20/1/23 12:00,0,1,0,0,43.37822,115.0594815
1228,Jiangsu,China,20/1/23 12:00,5,0,0,0,33.1401715,119.7889248
1229,Jiangxi,China,20/1/23 12:00,7,0,0,0,27.0874564,114.9042208
1230,Jilin,China,20/1/23 12:00,1,0,0,0,43.1520105,126.4371385
1231,Liaoning,China,20/1/23 12:00,3,0,0,0,41.9436543,122.5290376
1232,Macau,Macau,20/1/23 12:00,2,0,0,0,22.198745,113.543873
1233,Ningxia,China,20/1/23 12:00,1,0,0,0,37.198731,106.1580937
1234,Qinghai,China,20/1/23 12:00,0,0,0,0,35.744798,96.4077358
1235,Shaanxi,China,20/1/23 12:00,3,1,0,0,35.3939908,109.1880047
1236,Shandong,China,20/1/23 12:00,6,2,0,0,35.8939566,117.9249002
1237,Shanghai,China,20/1/23 12:00,16,22,0,0,31.230416,121.473701
1238,Shanxi,China,20/1/23 12:00,1,0,0,0,37.2425649,111.8568586
1239,Sichuan,China,20/1/23 12:00,8,2,0,0,30.2638032,102.8054753
1240,Taiwan,Taiwan,20/1/23 12:00,1,0,0,0,23.69781,120.960515
1241,Tianjin,China,20/1/23 12:00,4,0,0,0,39.3433574,117.3616476
1242,Tibet,China,20/1/23 12:00,0,0,0,0,30.1533605,88.7878678
1243,Washington,United States,20/1/23 12:00,1,0,0,0,47.7510741,-120.7401385
1244,Xinjiang,China,20/1/23 12:00,2,0,0,0,42.5246357,87.5395855
1245,Yunnan,China,20/1/23 12:00,2,0,0,0,24.4752847,101.3431058
1246,Zhejiang,China,20/1/23 12:00,27,0,0,0,29.1416432,119.7889248
1247,0,Japan,20/1/23 12:00,1,0,0,0,36.204824,138.252924
1248,0,Thailand,20/1/23 12:00,3,0,0,0,15.870032,100.992541
1249,0,South Korea,20/1/23 12:00,1,0,0,0,35.907757,127.766922
1250,0,Singapore,20/1/23 12:00,1,0,0,0,1.352083,103.819836
1251,0,Philippines,20/1/23 12:00,0,4,0,0,12.879721,121.774017
1252,0,Malaysia,20/1/23 12:00,0,4,0,0,4.210484,101.975766
1253,0,Vietnam,20/1/23 12:00,2,0,0,0,14.058324,108.277199
1254,0,Australia,20/1/23 12:00,0,1,0,0,-25.274398,133.775136
1255,0,Mexico,20/1/23 12:00,0,1,0,0,23.634501,-102.552784
1256,0,Brazil,20/1/23 12:00,0,1,0,0,-14.235004,-51.92528
1257,0,Colombia,20/1/23 12:00,0,1,0,0,4.570868,-74.297333
1258,Anhui,China,20/1/22 12:00,1,4,0,0,30.6006773,117.9249002
1259,Beijing,China,20/1/22 12:00,14,0,0,0,39.9041999,116.4073963
1260,Chongqing,China,20/1/22 12:00,6,0,0,0,29.4315861,106.912251
1261,Fujian,China,20/1/22 12:00,1,0,0,0,26.4836842,117.9249002
1262,Gansu,China,20/1/22 12:00,0,0,0,0,35.7518326,104.2861116
1263,Guangdong,China,20/1/22 12:00,26,1,0,0,23.3790333,113.7632828
1264,Guangxi,China,20/1/22 12:00,2,1,0,0,23.7247599,108.8076195
1265,Guizhou,China,20/1/22 12:00,1,0,0,0,26.8429645,107.2902839
1266,Hainan,China,20/1/22 12:00,4,0,0,0,19.5663947,109.949686
1267,Hebei,China,20/1/22 12:00,1,0,0,0,37.8956594,114.9042208
1268,Heilongjiang,China,20/1/22 12:00,0,1,0,0,47.1216472,128.738231
1269,Henan,China,20/1/22 12:00,5,0,0,0,34.2904302,113.3823545
1270,Hong Kong,Hong Kong,20/1/22 12:00,0,117,0,0,22.3193039,114.1693611
1271,Hubei,China,20/1/22 12:00,444,0,0,0,30.7378118,112.2384017
1272,Hunan,China,20/1/22 12:00,4,0,0,0,27.6252995,111.8568586
1273,Inner Mongolia,China,20/1/22 12:00,0,0,0,0,43.37822,115.0594815
1274,Jiangsu,China,20/1/22 12:00,1,0,0,0,33.1401715,119.7889248
1275,Jiangxi,China,20/1/22 12:00,2,0,0,0,27.0874564,114.9042208
1276,Jilin,China,20/1/22 12:00,0,1,0,0,43.1520105,126.4371385
1277,Liaoning,China,20/1/22 12:00,2,0,0,0,41.9436543,122.5290376
1278,Macau,Macau,20/1/22 12:00,1,0,0,0,22.198745,113.543873
1279,Ningxia,China,20/1/22 12:00,1,0,0,0,37.198731,106.1580937
1280,Qinghai,China,20/1/22 12:00,0,0,0,0,35.744798,96.4077358
1281,Shaanxi,China,20/1/22 12:00,0,0,0,0,35.3939908,109.1880047
1282,Shandong,China,20/1/22 12:00,2,0,0,0,35.8939566,117.9249002
1283,Shanghai,China,20/1/22 12:00,9,10,0,0,31.230416,121.473701
1284,Shanxi,China,20/1/22 12:00,1,0,0,0,37.2425649,111.8568586
1285,Sichuan,China,20/1/22 12:00,5,2,0,0,30.2638032,102.8054753
1286,Taiwan,Taiwan,20/1/22 12:00,1,0,0,0,23.69781,120.960515
1287,Tianjin,China,20/1/22 12:00,4,0,0,0,39.3433574,117.3616476
1288,Tibet,China,20/1/22 12:00,0,0,0,0,30.1533605,88.7878678
1289,Washington,United States,20/1/22 12:00,1,0,0,0,47.7510741,-120.7401385
1290,Xinjiang,China,20/1/22 12:00,0,0,0,0,42.5246357,87.5395855
1291,Yunnan,China,20/1/22 12:00,1,0,0,0,24.4752847,101.3431058
1292,Zhejiang,China,20/1/22 12:00,10,0,0,0,29.1416432,119.7889248
1293,0,Japan,20/1/22 12:00,2,0,0,0,36.204824,138.252924
1294,0,Thailand,20/1/22 12:00,2,0,0,0,15.870032,100.992541
1295,0,South Korea,20/1/22 12:00,1,0,0,0,35.907757,127.766922
1296,Shanghai,China,20/1/21 00:00,9,10,0,0,31.230416,121.473701
1297,Yunnan,China,20/1/21 00:00,1,0,0,0,24.4752847,101.3431058
1298,Beijing,China,20/1/21 00:00,10,0,0,0,39.9041999,116.4073963
1299,Taiwan,Taiwan,20/1/21 00:00,1,0,0,0,23.69781,120.960515
1300,Jilin,China,20/1/21 00:00,0,1,0,0,43.1520105,126.4371385
1301,Sichuan,China,20/1/21 00:00,2,1,0,0,30.2638032,102.8054753
1302,Tianjin,China,20/1/21 00:00,2,0,0,0,39.3433574,117.3616476
1303,Ningxia,China,20/1/21 00:00,0,1,0,0,37.198731,106.1580937
1304,Anhui,China,20/1/21 00:00,0,3,0,0,30.6006773,117.9249002
1305,Shandong,China,20/1/21 00:00,1,0,0,0,35.8939566,117.9249002
1306,Guangdong,China,20/1/21 00:00,17,4,0,0,23.3790333,113.7632828
1307,Guangxi,China,20/1/21 00:00,0,1,0,0,23.7247599,108.8076195
1308,Jiangxi,China,20/1/21 00:00,2,0,0,0,27.0874564,114.9042208
1309,Henan,China,20/1/21 00:00,1,0,0,0,34.2904302,113.3823545
1310,Zhejiang,China,20/1/21 00:00,5,16,0,0,29.1416432,119.7889248
1311,Hainan,China,20/1/21 00:00,0,1,0,0,19.5663947,109.949686
1312,Hubei,China,20/1/21 00:00,270,11,0,0,30.7378118,112.2384017
1313,Hunan,China,20/1/21 00:00,1,0,0,0,27.6252995,111.8568586
1314,Guizhou,China,20/1/21 00:00,0,1,0,0,26.8429645,107.2902839
1315,Liaoning,China,20/1/21 00:00,0,1,0,0,41.9436543,122.5290376
1316,Chongqing,China,20/1/21 00:00,5,0,0,0,29.4315861,106.912251
1317,Hong Kong,Hong Kong,20/1/21 00:00,0,117,0,0,22.3193039,114.1693611
1318,Heilongjiang,China,20/1/21 00:00,0,1,0,0,47.1216472,128.738231
1319,0,Japan,20/1/21 00:00,1,0,0,0,36.204824,138.252924
1320,0,Thailand,20/1/21 00:00,2,0,0,0,15.870032,100.992541
1321,0,South Korea,20/1/21 00:00,1,0,0,0,35.907757,127.766922
1322,Washington,United States,20/1/21 00:00,1,0,0,0,47.7510741,-120.7401385
